chr	start	end	Name	WT_SPRM	KO_SPRM	Linear	log2FC	abs_log2FC	gene	distance_TSS
chr13	3938356	3939531	TIM_007_33_gap500_peak_4077,.	0.590773246	0.5	0.846348414362691	-0.24067639821417178	0.24067639821417178	NONE	NA
chr13	114095312	114095553	TIM_007_33_gap500_peak_4828,.	0.590773246	0.5	0.846348414362691	-0.24067639821417178	0.24067639821417178	NONE	NA
chr15	33770406	33772044	TIM_007_33_gap500_peak_5620,.	0.590773246	0.5	0.846348414362691	-0.24067639821417178	0.24067639821417178	NONE	NA
chr16	20522608	20522823	TIM_007_33_gap500_peak_6341,.	0.590773246	0.5	0.846348414362691	-0.24067639821417178	0.24067639821417178	NONE	NA
chr16	48109053	48109568	TIM_007_33_gap500_peak_6522,.	0.590773246	0.5	0.846348414362691	-0.24067639821417178	0.24067639821417178	NONE	NA
chr19	35840485	35842417	TIM_007_33_gap500_peak_8345,.	0.590773246	0.5	0.846348414362691	-0.24067639821417178	0.24067639821417178	NONE	NA
chr2	39977803	39979469	TIM_007_33_gap500_peak_8888,.	0.590773246	0.5	0.846348414362691	-0.24067639821417178	0.24067639821417178	NONE	NA
chr4	76177547	76178699	TIM_007_33_gap500_peak_11218,.	0.590773246	0.5	0.846348414362691	-0.24067639821417178	0.24067639821417178	NONE	NA
chr4	134276115	134277224	TIM_007_33_gap500_peak_11696,.	0.590773246	0.5	0.846348414362691	-0.24067639821417178	0.24067639821417178	NONE	NA
chr4	142009898	142010628	TIM_007_33_gap500_peak_11819,.	0.590773246	0.5	0.846348414362691	-0.24067639821417178	0.24067639821417178	Fhad1	(+4804)
chr5	8638628	8639180	TIM_007_33_gap500_peak_12046,.	0.590773246	0.5	0.846348414362691	-0.24067639821417178	0.24067639821417178	NONE	NA
chr5	91402736	91403522	TIM_007_33_gap500_peak_12492,.	0.590773246	0.5	0.846348414362691	-0.24067639821417178	0.24067639821417178	Btc	(-135)
chr6	41251964	41253552	TIM_007_33_gap500_peak_13327,.	0.590773246	0.5	0.846348414362691	-0.24067639821417178	0.24067639821417178	NONE	NA
chr6	100871157	100872655	TIM_007_33_gap500_peak_13706,.	0.590773246	0.5	0.846348414362691	-0.24067639821417178	0.24067639821417178	NONE	NA
chr6	123287445	123289836	TIM_007_33_gap500_peak_13856,.	0.590773246	0.5	0.846348414362691	-0.24067639821417178	0.24067639821417178	Clec4e	(+1229)
chr7	100429304	100429519	TIM_007_33_gap500_peak_14828,.	0.590773246	0.5	0.846348414362691	-0.24067639821417178	0.24067639821417178	NONE	NA
chr8	38106969	38107481	TIM_007_33_gap500_peak_15400,.	0.590773246	0.5	0.846348414362691	-0.24067639821417178	0.24067639821417178	NONE	NA
chr8	101996391	101998539	TIM_007_33_gap500_peak_15817,.	0.590773246	0.5	0.846348414362691	-0.24067639821417178	0.24067639821417178	NONE	NA
chrX	29094645	29094931	TIM_007_33_gap500_peak_17056,.	0.590773246	0.5	0.846348414362691	-0.24067639821417178	0.24067639821417178	NONE	NA
chr2	163639863	163645586	TIM_007_32_gap500_peak_8871,TIM_007_31_gap500_peak_8012,TIM_007_33_gap500_peak_9731,TIM_007_35_gap500_peak_8945,TIM_007_36_gap500_peak_7408,TIM_007_34_gap500_peak_7503	3.785891373	3.20440477	0.8464069499862008	-0.2405766211813351	0.2405766211813351	Serinc3	(+2406)
chr10	100588667	100589411	TIM_007_32_gap500_peak_1596,TIM_007_31_gap500_peak_1419,TIM_007_33_gap500_peak_1856,TIM_007_35_gap500_peak_1658,TIM_007_34_gap500_peak_1321,TIM_007_36_gap500_peak_1312	2.128733242	1.801785714	0.8464121659072583	-0.24056773070582863	0.24056773070582863	4930430F08Rik	(+356)
chr1	37585630	37585979	.,TIM_007_36_gap500_peak_95	0.5	0.59070537	1.18141074	0.24051063242310797	0.24051063242310797	NONE	NA
chr6	18337868	18338134	.,TIM_007_36_gap500_peak_9957	0.5	0.59070537	1.18141074	0.24051063242310797	0.24051063242310797	NONE	NA
chr2	49312877	49313368	TIM_007_32_gap500_peak_8159,TIM_007_33_gap500_peak_8922,TIM_007_34_gap500_peak_6912,TIM_007_36_gap500_peak_6819,TIM_007_35_gap500_peak_8234	1.174769493	1.387780605	1.181321623747681	0.24040180285161947	0.24040180285161947	NONE	NA
chr2	91921530	91924127	TIM_007_31_gap500_peak_7553,TIM_007_32_gap500_peak_8386,TIM_007_33_gap500_peak_9176,TIM_007_35_gap500_peak_8450,TIM_007_36_gap500_peak_6991,TIM_007_34_gap500_peak_7076	0.732791678	0.62032597	0.8465243105558303	-0.24037659473487744	0.24037659473487744	Chrm4	(-4420)
chr11	88716207	88719331	TIM_007_32_gap500_peak_2529,TIM_007_31_gap500_peak_2276,TIM_007_33_gap500_peak_2874,TIM_007_35_gap500_peak_2617,TIM_007_34_gap500_peak_2154,TIM_007_36_gap500_peak_2144	2.181973476	1.84710607	0.8465300290387214	-0.24036684900290003	0.24036684900290003	Msi2	(+332)
chr2	147178468	147178918	TIM_007_33_gap500_peak_9559,TIM_007_31_gap500_peak_7870,TIM_007_32_gap500_peak_8715,TIM_007_36_gap500_peak_7274,TIM_007_34_gap500_peak_7362	0.583815774	0.689644576	1.1812708849487168	0.24033983650457658	0.24033983650457658	NONE	NA
chr2	157006382	157007603	TIM_007_31_gap500_peak_7976,TIM_007_33_gap500_peak_9690,TIM_007_32_gap500_peak_8833,TIM_007_36_gap500_peak_7378,TIM_007_34_gap500_peak_7468,TIM_007_35_gap500_peak_8908	2.196889461	1.859781975	0.8465523677979899	-0.24032877877397515	0.24032877877397515	Dsn1	(+161)
chr5	114769751	114776302	TIM_007_31_gap500_peak_10404,TIM_007_32_gap500_peak_11533,TIM_007_33_gap500_peak_12731,TIM_007_35_gap500_peak_11585,TIM_007_36_gap500_peak_9559,TIM_007_34_gap500_peak_9687	2.608340432	2.208143771	0.8465703877874788	-0.24029806942418022	0.24029806942418022	Git2	(+435)
chrX	20798005	20798966	TIM_007_32_gap500_peak_15581,TIM_007_31_gap500_peak_14075,TIM_007_33_gap500_peak_17029,TIM_007_36_gap500_peak_12931,TIM_007_35_gap500_peak_15610,TIM_007_34_gap500_peak_13155	0.691070496	0.816316342	1.1812345436897367	0.24029545196816124	0.24029545196816124	NONE	NA
chr9	123678274	123678958	TIM_007_32_gap500_peak_15477,TIM_007_31_gap500_peak_13978,TIM_007_35_gap500_peak_15513,TIM_007_34_gap500_peak_13076,TIM_007_36_gap500_peak_12845	0.784822138	0.664410405	0.8465744948188503	-0.24029107038487388	0.24029107038487388	Slc6a20a	(+269)
chr9	72984917	72986343	TIM_007_33_gap500_peak_16525,TIM_007_32_gap500_peak_15118,TIM_007_31_gap500_peak_13645,TIM_007_36_gap500_peak_12532,TIM_007_34_gap500_peak_12745,TIM_007_35_gap500_peak_15152	2.311711817	1.957086145	0.8465960724896014	-0.2402542991354919	0.2402542991354919	Ccpg1	(+25)
chr12	76444522	76444832	TIM_007_33_gap500_peak_3744,TIM_007_35_gap500_peak_3412	0.845109161	0.715496458	0.8466319985850916	-0.24019307832218814	0.24019307832218814	NONE	NA
chr4	131836800	131838608	TIM_007_32_gap500_peak_10575,TIM_007_31_gap500_peak_9559,TIM_007_33_gap500_peak_11623,TIM_007_35_gap500_peak_10662,TIM_007_34_gap500_peak_8908,TIM_007_36_gap500_peak_8791	0.88437167	0.748747431	0.8466433925908096	-0.2401736626079682	0.2401736626079682	Ptpru	(+527)
chr2	156420482	156422162	TIM_007_32_gap500_peak_8822,TIM_007_31_gap500_peak_7968,TIM_007_33_gap500_peak_9681,TIM_007_35_gap500_peak_8900,TIM_007_36_gap500_peak_7370,TIM_007_34_gap500_peak_7460	1.013850337	0.858374248	0.8466478894113145	-0.2401659999681008	0.2401659999681008	Epb41l1	(+413)
chrX	95443871	95445391	TIM_007_33_gap500_peak_17350,TIM_007_32_gap500_peak_15817,TIM_007_31_gap500_peak_14279,TIM_007_36_gap500_peak_13099,TIM_007_35_gap500_peak_15837,TIM_007_34_gap500_peak_13318	1.186232022	1.004324499	0.8466509758408798	-0.24016074067605353	0.24016074067605353	Amer1	(+241)
chr10	106002720	106004458	TIM_007_31_gap500_peak_1426,.	0.590550112	0.5	0.8466681994296194	-0.2401313919431925	0.2401313919431925	NONE	NA
chr16	62597538	62598082	TIM_007_31_gap500_peak_5316,.	0.590550112	0.5	0.8466681994296194	-0.2401313919431925	0.2401313919431925	NONE	NA
chr17	34239613	34240150	TIM_007_31_gap500_peak_5806,.	0.590550112	0.5	0.8466681994296194	-0.2401313919431925	0.2401313919431925	H2-Ob	(+979)
chr17	54715298	54716868	TIM_007_31_gap500_peak_5983,.	0.590550112	0.5	0.8466681994296194	-0.2401313919431925	0.2401313919431925	NONE	NA
chr2	74555180	74555436	TIM_007_31_gap500_peak_7470,.	0.590550112	0.5	0.8466681994296194	-0.2401313919431925	0.2401313919431925	Hoxd10	(-136616),
chr4	136835400	136836102	TIM_007_31_gap500_peak_9668,.	0.590550112	0.5	0.8466681994296194	-0.2401313919431925	0.2401313919431925	Ephb2	(+205)
chr6	72084065	72084321	TIM_007_31_gap500_peak_11094,.	0.590550112	0.5	0.8466681994296194	-0.2401313919431925	0.2401313919431925	NONE	NA
chr7	110978442	110979444	TIM_007_31_gap500_peak_12258,.	0.590550112	0.5	0.8466681994296194	-0.2401313919431925	0.2401313919431925	NONE	NA
chr7	139967871	139968300	TIM_007_31_gap500_peak_12449,.	0.590550112	0.5	0.8466681994296194	-0.2401313919431925	0.2401313919431925	NONE	NA
chrX	146319326	146320192	TIM_007_31_gap500_peak_14430,.	0.590550112	0.5	0.8466681994296194	-0.2401313919431925	0.2401313919431925	NONE	NA
chr13	11983220	11983583	TIM_007_32_gap500_peak_3654,.	0.590542795	0.5	0.84667868989918	-0.2401135166354131	0.2401135166354131	NONE	NA
chr6	59542940	59543193	TIM_007_32_gap500_peak_12245,.	0.590542795	0.5	0.84667868989918	-0.2401135166354131	0.2401135166354131	NONE	NA
chr9	63109154	63109531	TIM_007_32_gap500_peak_15024,.	0.590542795	0.5	0.84667868989918	-0.2401135166354131	0.2401135166354131	NONE	NA
chr16	31199554	31201297	TIM_007_32_gap500_peak_5744,TIM_007_31_gap500_peak_5169,TIM_007_33_gap500_peak_6392,TIM_007_36_gap500_peak_4794,TIM_007_35_gap500_peak_5835,TIM_007_34_gap500_peak_4855	2.477923916	2.098025798	0.846686931932417	-0.2400994727215359	0.2400994727215359	Acap2	(+812)
chr5	107688071	107688755	TIM_007_31_gap500_peak_10328,TIM_007_32_gap500_peak_11449,TIM_007_33_gap500_peak_12640,TIM_007_34_gap500_peak_9615,TIM_007_36_gap500_peak_9483,TIM_007_35_gap500_peak_11493	1.734252095	2.048274747	1.1810709370946442	0.24009561801298984	0.24009561801298984	NONE	NA
chr5	113992264	113994197	TIM_007_32_gap500_peak_11521,TIM_007_33_gap500_peak_12718,TIM_007_31_gap500_peak_10394,TIM_007_36_gap500_peak_9548,TIM_007_34_gap500_peak_9676,TIM_007_35_gap500_peak_11573	2.162757936	1.831278623	0.8467330497406159	-0.24002089335679258	0.24002089335679258	Ssh1	(+663)
chr4	87368319	87368920	TIM_007_32_gap500_peak_10227,TIM_007_31_gap500_peak_9241,TIM_007_36_gap500_peak_8505,TIM_007_35_gap500_peak_10316	0.548645987	0.647951424	1.1810009356725688	0.2400101077406927	0.2400101077406927	NONE	NA
chr11	50236313	50237783	TIM_007_31_gap500_peak_1810,TIM_007_32_gap500_peak_2033,TIM_007_33_gap500_peak_2356,TIM_007_35_gap500_peak_2129,TIM_007_34_gap500_peak_1693,TIM_007_36_gap500_peak_1679	1.390431141	1.642077525	1.1809844274769445	0.2399899414074604	0.2399899414074604	Ltc4s	(+1484)
chr4	41740227	41742885	TIM_007_32_gap500_peak_10024,TIM_007_31_gap500_peak_9071,TIM_007_33_gap500_peak_11034,TIM_007_35_gap500_peak_10107,TIM_007_36_gap500_peak_8357,TIM_007_34_gap500_peak_8447	1.449611076	1.227519114	0.8467920356866809	-0.2399203944239609	0.2399203944239609	Sigmar1	(-197)
chr12	32292047	32292934	TIM_007_31_gap500_peak_2839,TIM_007_33_gap500_peak_3514,TIM_007_32_gap500_peak_3141,TIM_007_35_gap500_peak_3220,TIM_007_34_gap500_peak_2698,TIM_007_36_gap500_peak_2666	0.889443849	0.753197035	0.8468179704056844	-0.2398762096466373	0.2398762096466373	NONE	NA
chr4	5644360	5644582	TIM_007_31_gap500_peak_8939,TIM_007_32_gap500_peak_9880,TIM_007_35_gap500_peak_9957	0.702610637	0.595011303	0.8468578066802026	-0.23980834353379207	0.23980834353379207	Fam110b	(+350)
chr12	55835963	55837468	TIM_007_31_gap500_peak_2916,TIM_007_33_gap500_peak_3620,TIM_007_32_gap500_peak_3230,TIM_007_35_gap500_peak_3313,TIM_007_34_gap500_peak_2766,TIM_007_36_gap500_peak_2736	2.659340624	2.252084971	0.8468584094400687	-0.23980731668093272	0.23980731668093272	Brms1l	(+392)
chrX	13279937	13283288	TIM_007_32_gap500_peak_15556,TIM_007_33_gap500_peak_16997,TIM_007_31_gap500_peak_14050,TIM_007_36_gap500_peak_12909,TIM_007_34_gap500_peak_13136,TIM_007_35_gap500_peak_15583	2.651168291	2.245175463	0.8468626720611302	-0.2398000549631284	0.2398000549631284	Ddx3x	(+643)
chr4	155066242	155069205	TIM_007_32_gap500_peak_10901,TIM_007_33_gap500_peak_11974,TIM_007_31_gap500_peak_9841,TIM_007_35_gap500_peak_10966,TIM_007_34_gap500_peak_9180,TIM_007_36_gap500_peak_9045	1.557047568	1.318613379	0.8468677554236417	-0.23979139509404016	0.23979139509404016	Pex10	(+708)
chr2	132846526	132847503	TIM_007_32_gap500_peak_8664,TIM_007_33_gap500_peak_9499,TIM_007_31_gap500_peak_7828,TIM_007_35_gap500_peak_8749,TIM_007_34_gap500_peak_7328,TIM_007_36_gap500_peak_7239	2.173441958	1.840683388	0.8468978806748516	-0.23974007565573724	0.23974007565573724	Crls1	(+349)
chr15	82166098	82166819	TIM_007_32_gap500_peak_5291,TIM_007_31_gap500_peak_4761,TIM_007_33_gap500_peak_5965,TIM_007_36_gap500_peak_4428,TIM_007_34_gap500_peak_4471	0.758804334	0.895968776	1.1807639148249778	0.23972053716597372	0.23972053716597372	NONE	NA
chr7	105580956	105581768	TIM_007_32_gap500_peak_13531,TIM_007_33_gap500_peak_14882,TIM_007_31_gap500_peak_12226,TIM_007_35_gap500_peak_13573,TIM_007_34_gap500_peak_11386,TIM_007_36_gap500_peak_11219	1.304022831	1.104396571	0.8469150575784667	-0.23971081500586905	0.23971081500586905	Apbb1	(-84)
chr10	45625913	45627094	.,TIM_007_35_gap500_peak_1193	0.5	0.590377258	1.180754516	0.23970905333590165	0.23970905333590165	NONE	NA
chr11	15028335	15028557	.,TIM_007_35_gap500_peak_1945	0.5	0.590377258	1.180754516	0.23970905333590165	0.23970905333590165	NONE	NA
chr11	16264249	16266058	.,TIM_007_35_gap500_peak_1949	0.5	0.590377258	1.180754516	0.23970905333590165	0.23970905333590165	NONE	NA
chr12	39537002	39539195	.,TIM_007_35_gap500_peak_3250	0.5	0.590377258	1.180754516	0.23970905333590165	0.23970905333590165	NONE	NA
chr12	69484471	69487162	.,TIM_007_35_gap500_peak_3355	0.5	0.590377258	1.180754516	0.23970905333590165	0.23970905333590165	NONE	NA
chr12	78261831	78262235	.,TIM_007_35_gap500_peak_3421	0.5	0.590377258	1.180754516	0.23970905333590165	0.23970905333590165	NONE	NA
chr17	65311703	65312628	.,TIM_007_35_gap500_peak_6797	0.5	0.590377258	1.180754516	0.23970905333590165	0.23970905333590165	NONE	NA
chr7	90535838	90536693	.,TIM_007_35_gap500_peak_13474	0.5	0.590377258	1.180754516	0.23970905333590165	0.23970905333590165	NONE	NA
chr7	100777334	100779390	.,TIM_007_35_gap500_peak_13531	0.5	0.590377258	1.180754516	0.23970905333590165	0.23970905333590165	NONE	NA
chr16	57547392	57551132	TIM_007_31_gap500_peak_5305,TIM_007_33_gap500_peak_6572,TIM_007_32_gap500_peak_5897,TIM_007_34_gap500_peak_4985,TIM_007_35_gap500_peak_5997,TIM_007_36_gap500_peak_4921	2.143490209	1.815362849	0.8469191234826863	-0.23970388887352403	0.23970388887352403	NONE	NA
chr6	128142976	128144121	TIM_007_31_gap500_peak_11410,TIM_007_32_gap500_peak_12616,TIM_007_33_gap500_peak_13906,TIM_007_35_gap500_peak_12669,TIM_007_34_gap500_peak_10624,TIM_007_36_gap500_peak_10482	0.767275842	0.649822667	0.8469218388345922	-0.23969926338055744	0.23969926338055744	Tspan9	(+14)
chr13	111724559	111726291	TIM_007_31_gap500_peak_3849,TIM_007_32_gap500_peak_4262,TIM_007_33_gap500_peak_4791,TIM_007_34_gap500_peak_3624,TIM_007_35_gap500_peak_4345,TIM_007_36_gap500_peak_3596	2.138800193	1.811436735	0.8469406076026104	-0.23966729194320543	0.23966729194320543	NONE	NA
chr5	33628387	33630454	TIM_007_33_gap500_peak_12199,TIM_007_32_gap500_peak_11092,TIM_007_31_gap500_peak_10015,TIM_007_36_gap500_peak_9209,TIM_007_34_gap500_peak_9349,TIM_007_35_gap500_peak_11157	2.626307147	2.224433022	0.8469812925502426	-0.23959799007964983	0.23959799007964983	Fam53a	(+201)
chr11	87967901	87968155	TIM_007_32_gap500_peak_2518,TIM_007_36_gap500_peak_2136	0.724117951	0.854890183	1.1805952080312396	0.23951439109293587	0.23951439109293587	NONE	NA
chr9	102543500	102545043	TIM_007_31_gap500_peak_13781,TIM_007_35_gap500_peak_15296,TIM_007_36_gap500_peak_12653	0.700786132	0.59358914	0.8470332286769625	-0.2395095280369148	0.2395095280369148	NONE	NA
chrX	73026445	73026681	TIM_007_31_gap500_peak_14203,TIM_007_32_gap500_peak_15726,TIM_007_35_gap500_peak_15753,TIM_007_36_gap500_peak_13038	0.915783438	1.08115952	1.1805842682208454	0.23950102251137495	0.23950102251137495	NONE	NA
chr14	14345792	14348059	TIM_007_32_gap500_peak_4356,TIM_007_33_gap500_peak_4899,TIM_007_31_gap500_peak_3928,TIM_007_35_gap500_peak_4443,TIM_007_34_gap500_peak_3693,TIM_007_36_gap500_peak_3663	2.345702561	1.986959458	0.847063686178923	-0.23945765274376513	0.23945765274376513	Il3ra	(+334)
chr7	19560645	19563149	TIM_007_32_gap500_peak_12906,TIM_007_31_gap500_peak_11676,TIM_007_33_gap500_peak_14231,TIM_007_35_gap500_peak_12973,TIM_007_34_gap500_peak_10880,TIM_007_36_gap500_peak_10731	2.44688595	2.072707703	0.847079817103858	-0.23943017926780005	0.23943017926780005	Ppp1r37	(+1179)
chr16	18088493	18089595	TIM_007_31_gap500_peak_5093,TIM_007_32_gap500_peak_5663,TIM_007_33_gap500_peak_6316,TIM_007_34_gap500_peak_4788,TIM_007_36_gap500_peak_4729,TIM_007_35_gap500_peak_5755	1.063337946	0.900741181	0.8470883451383949	-0.23941565490899178	0.23941565490899178	Prodh	(+248)
chr3	95870777	95872209	TIM_007_32_gap500_peak_9503,TIM_007_31_gap500_peak_8594,TIM_007_33_gap500_peak_10440,TIM_007_36_gap500_peak_7935,TIM_007_34_gap500_peak_8021,TIM_007_35_gap500_peak_9573	2.676525648	2.267270684	0.8470946974463665	-0.23940483619226705	0.23940483619226705	Mrps21	(+26)
chr3	95427659	95428313	TIM_007_32_gap500_peak_9492,TIM_007_31_gap500_peak_8582,TIM_007_33_gap500_peak_10424,TIM_007_35_gap500_peak_9561,TIM_007_34_gap500_peak_8009,TIM_007_36_gap500_peak_7924	0.92829852	0.78635713	0.8470951025538638	-0.239404146249998	0.239404146249998	NONE	NA
chr11	58301226	58303407	TIM_007_33_gap500_peak_2436,TIM_007_32_gap500_peak_2107,TIM_007_31_gap500_peak_1881,TIM_007_36_gap500_peak_1751,TIM_007_35_gap500_peak_2208,TIM_007_34_gap500_peak_1762	1.814052022	1.536726014	0.8471234536624551	-0.23935586203823303	0.23935586203823303	Zfp692	(-4752)
chr12	72084598	72087159	TIM_007_32_gap500_peak_3302,TIM_007_33_gap500_peak_3703,TIM_007_31_gap500_peak_2982,TIM_007_35_gap500_peak_3380,TIM_007_36_gap500_peak_2787,TIM_007_34_gap500_peak_2819	2.168535966	1.837040183	0.847133832134929	-0.23933818707127757	0.23933818707127757	Jkamp	(+22)
chr11	69846142	69847221	TIM_007_33_gap500_peak_2579,TIM_007_32_gap500_peak_2249,TIM_007_31_gap500_peak_2021,TIM_007_36_gap500_peak_1891,TIM_007_35_gap500_peak_2349,TIM_007_34_gap500_peak_1894	1.754992905	1.486738004	0.8471475866165966	-0.23931476295498533	0.23931476295498533	Plscr3	(+65)
chr13	54503103	54504666	TIM_007_32_gap500_peak_3922,TIM_007_31_gap500_peak_3543,TIM_007_33_gap500_peak_4405,TIM_007_35_gap500_peak_3993,TIM_007_36_gap500_peak_3315,TIM_007_34_gap500_peak_3343	1.474039914	1.248758598	0.8471674248028538	-0.2392809788561113	0.2392809788561113	Simc1	(+106)
chr2	25706692	25708618	TIM_007_32_gap500_peak_7935,TIM_007_31_gap500_peak_7166,TIM_007_35_gap500_peak_8014,TIM_007_36_gap500_peak_6630,TIM_007_34_gap500_peak_6730	0.681758189	0.577566917	0.8471726872062552	-0.23927201720403624	0.23927201720403624	Bmyc	(+916)
chr3	90508177	90509961	TIM_007_33_gap500_peak_10384,TIM_007_32_gap500_peak_9453,TIM_007_31_gap500_peak_8544,TIM_007_36_gap500_peak_7887,TIM_007_34_gap500_peak_7974,TIM_007_35_gap500_peak_9522	2.941428196	2.491927506	0.8471828445068731	-0.23925471990490838	0.23925471990490838	Chtop	(+429)
chr6	52260163	52260904	TIM_007_32_gap500_peak_12212,TIM_007_31_gap500_peak_11022,TIM_007_33_gap500_peak_13427,TIM_007_35_gap500_peak_12243	0.722369694	0.852664172	1.1803709085281755	0.23924026959712244	0.23924026959712244	Hoxa13	(+346)
chr9	108597102	108598094	TIM_007_32_gap500_peak_15345,TIM_007_31_gap500_peak_13858,TIM_007_33_gap500_peak_16768,TIM_007_35_gap500_peak_15381,TIM_007_34_gap500_peak_12955,TIM_007_36_gap500_peak_12734	1.299755006	1.10116608	0.8472104934520253	-0.2392076363911023	0.2392076363911023	P4htm	(+69)
chr17	32946661	32949224	TIM_007_33_gap500_peak_7120,TIM_007_32_gap500_peak_6398,TIM_007_31_gap500_peak_5765,TIM_007_36_gap500_peak_5340,TIM_007_35_gap500_peak_6490,TIM_007_34_gap500_peak_5408	2.187092431	1.852943774	0.8472178622797311	-0.23919508824039123	0.23919508824039123	Cyp4f13	(-541)
chr17	32035937	32037164	TIM_007_32_gap500_peak_6375,TIM_007_31_gap500_peak_5745,TIM_007_33_gap500_peak_7099,TIM_007_35_gap500_peak_6470,TIM_007_36_gap500_peak_5322,TIM_007_34_gap500_peak_5389	1.67748097	1.421208982	0.8472280803280886	-0.2391776884198098	0.2391776884198098	Rrp1b	(+451)
chr5	137720056	137721304	TIM_007_32_gap500_peak_11793,TIM_007_36_gap500_peak_9789	0.684045404	0.579573987	0.8472741481938236	-0.23909924428401821	0.23909924428401821	NONE	NA
chr15	95788470	95791887	TIM_007_32_gap500_peak_5384,TIM_007_31_gap500_peak_4845,TIM_007_33_gap500_peak_6053,TIM_007_35_gap500_peak_5497,TIM_007_34_gap500_peak_4549,TIM_007_36_gap500_peak_4502	1.946424867	1.649191678	0.8472927498824439	-0.23906757062869533	0.23906757062869533	Ano6	(-664)
chr6	67266056	67269518	TIM_007_33_gap500_peak_13496,TIM_007_32_gap500_peak_12257,TIM_007_31_gap500_peak_11073,TIM_007_34_gap500_peak_10311,TIM_007_35_gap500_peak_12292,TIM_007_36_gap500_peak_10171	3.321769631	2.814517489	0.8472946054819296	-0.23906441108172072	0.23906441108172072	Serbp1	(+1163)
chr16	91738688	91738896	TIM_007_33_gap500_peak_6718,TIM_007_36_gap500_peak_5002	0.613083414	0.519464521	0.8472982780773776	-0.2390581577387598	0.2390581577387598	NONE	NA
chr18	69344018	69347953	TIM_007_32_gap500_peak_7170,TIM_007_33_gap500_peak_7922,TIM_007_31_gap500_peak_6452,TIM_007_34_gap500_peak_6070,TIM_007_36_gap500_peak_5981,TIM_007_35_gap500_peak_7266	1.620825405	1.373391012	0.8473405017982181	-0.238986265187497	0.238986265187497	Tcf4	(+1497)
chr1	191574181	191576675	TIM_007_33_gap500_peak_1067,TIM_007_32_gap500_peak_915,TIM_007_31_gap500_peak_815,TIM_007_34_gap500_peak_750,TIM_007_35_gap500_peak_941,TIM_007_36_gap500_peak_746	2.813082714	2.383836813	0.8474108497187971	-0.2388664947018459	0.2388664947018459	Dtl	(+116)
chr9	8042363	8043301	TIM_007_33_gap500_peak_16086,TIM_007_31_gap500_peak_13251,TIM_007_32_gap500_peak_14678,TIM_007_34_gap500_peak_12369,TIM_007_35_gap500_peak_14717,TIM_007_36_gap500_peak_12167	1.473904648	1.249002976	0.8474109758014686	-0.23886628004937657	0.23886628004937657	9230110C19Rik	(-9)
chr1	85326133	85326853	TIM_007_31_gap500_peak_305,TIM_007_33_gap500_peak_409,TIM_007_32_gap500_peak_344,TIM_007_34_gap500_peak_279,TIM_007_36_gap500_peak_272,TIM_007_35_gap500_peak_344	1.571627224	1.331862665	0.8474418390451602	-0.23881373714035872	0.23881373714035872	NONE	NA
chr2	49450658	49453793	TIM_007_31_gap500_peak_7362,TIM_007_33_gap500_peak_8923,TIM_007_32_gap500_peak_8161,TIM_007_36_gap500_peak_6820,TIM_007_34_gap500_peak_6913,TIM_007_35_gap500_peak_8235	3.373150252	2.858561801	0.847445736905763	-0.23880710139148495	0.23880710139148495	Epc2	(+740)
chr16	91592091	91598243	TIM_007_33_gap500_peak_6713,TIM_007_31_gap500_peak_5396,TIM_007_32_gap500_peak_6002,TIM_007_35_gap500_peak_6099,TIM_007_36_gap500_peak_4997,TIM_007_34_gap500_peak_5054	2.135103554	1.809388049	0.8474474437599104	-0.23880419563902558	0.23880419563902558	Tmem50b	(+2633)
chr3	7502901	7504263	TIM_007_33_gap500_peak_9954,TIM_007_32_gap500_peak_9085,TIM_007_31_gap500_peak_8194,TIM_007_34_gap500_peak_7686,TIM_007_36_gap500_peak_7580,TIM_007_35_gap500_peak_9154	1.585535707	1.343672135	0.8474562440112867	-0.23878921416354604	0.23878921416354604	Zc2hc1a	(+99)
chr17	29436997	29437825	TIM_007_31_gap500_peak_5720,TIM_007_33_gap500_peak_7076,TIM_007_32_gap500_peak_6349,TIM_007_36_gap500_peak_5299,TIM_007_35_gap500_peak_6443,TIM_007_34_gap500_peak_5367	1.003754785	0.850645569	0.8474635256657831	-0.2387768180525095	0.2387768180525095	NONE	NA
chr19	8966001	8968283	TIM_007_32_gap500_peak_7443,TIM_007_33_gap500_peak_8193,TIM_007_31_gap500_peak_6702,TIM_007_35_gap500_peak_7526,TIM_007_34_gap500_peak_6308,TIM_007_36_gap500_peak_6211	2.521172424	2.136688715	0.8474980507719531	-0.23871804480342013	0.23871804480342013	Eef1g	(+101)
chr7	81762292	81763903	TIM_007_33_gap500_peak_14726,TIM_007_31_gap500_peak_12112,TIM_007_32_gap500_peak_13391,TIM_007_35_gap500_peak_13441,TIM_007_34_gap500_peak_11273,TIM_007_36_gap500_peak_11107	3.204459924	2.715805788	0.8475081144438117	-0.23870091352710773	0.23870091352710773	Fam103a1	(+173)
chr6	49236292	49236768	TIM_007_33_gap500_peak_13398,TIM_007_32_gap500_peak_12178,TIM_007_31_gap500_peak_10997,TIM_007_35_gap500_peak_12209,TIM_007_34_gap500_peak_10247,TIM_007_36_gap500_peak_10102	2.7723917	3.271224795	1.179928793972367	0.23869979883914738	0.23869979883914738	NONE	NA
chr13	62640969	62641410	.,TIM_007_36_gap500_peak_3375	0.5	0.589963278	1.179926556	0.23869706247512784	0.23869706247512784	NONE	NA
